cp_name,terminal_name,day,round_trips,one_way_trips,loaded_trips,repo_trips,payload_delivered_tons,cycle_time_hours,time_consumed_hours,lane_trucks_needed
Collection_Point09,Unload_Terminal_C,1,10,0,10,0,300.0,8.961,89.61,11.71
Collection_Point09,Unload_Terminal_C,2,10,0,10,0,300.0,8.961,89.61,11.71
Collection_Point09,Unload_Terminal_C,3,10,0,10,0,300.0,8.961,89.61,11.71
Collection_Point09,Unload_Terminal_C,4,10,0,10,0,300.0,8.961,89.61,11.71
Collection_Point09,Unload_Terminal_C,6,10,0,10,0,300.0,8.961,89.61,11.71
Collection_Point09,Unload_Terminal_C,7,10,0,10,0,300.0,8.961,89.61,11.71
Collection_Point09,Unload_Terminal_C,8,1,0,1,0,30.0,8.961,8.96,1.17
Collection_Point09,Unload_Terminal_C,10,10,0,10,0,300.0,8.961,89.61,11.71
Collection_Point09,Unload_Terminal_C,11,10,0,10,0,300.0,8.961,89.61,11.71
Collection_Point09,Unload_Terminal_C,12,10,0,10,0,300.0,8.961,89.61,11.71
Collection_Point09,Unload_Terminal_C,17,10,0,10,0,300.0,8.961,89.61,11.71
Collection_Point09,Unload_Terminal_C,18,10,0,10,0,300.0,8.961,89.61,11.71
Collection_Point09,Unload_Terminal_C,19,10,0,10,0,300.0,8.961,89.61,11.71
Collection_Point09,Unload_Terminal_C,20,10,0,10,0,300.0,8.961,89.61,11.71
Collection_Point09,Unload_Terminal_C,21,10,0,10,0,300.0,8.961,89.61,11.71
Collection_Point09,Unload_Terminal_C,22,10,0,10,0,300.0,8.961,89.61,11.71
Collection_Point10,Unload_Terminal_A,3,14,0,14,0,420.0,5.32,74.48,9.74
Collection_Point10,Unload_Terminal_A,6,14,0,14,0,420.0,5.32,74.48,9.74
Collection_Point10,Unload_Terminal_A,7,14,0,14,0,420.0,5.32,74.48,9.74
Collection_Point10,Unload_Terminal_A,8,1,0,1,0,30.0,5.32,5.32,0.7
Collection_Point10,Unload_Terminal_A,10,14,0,14,0,420.0,5.32,74.48,9.74
Collection_Point10,Unload_Terminal_A,13,14,0,14,0,420.0,5.32,74.48,9.74
Collection_Point10,Unload_Terminal_A,14,14,0,14,0,420.0,5.32,74.48,9.74
Collection_Point10,Unload_Terminal_A,16,14,0,14,0,420.0,5.32,74.48,9.74
Collection_Point10,Unload_Terminal_A,19,14,0,14,0,420.0,5.32,74.48,9.74
Collection_Point10,Unload_Terminal_A,21,14,0,14,0,420.0,5.32,74.48,9.74
Collection_Point10,Unload_Terminal_A,23,14,0,14,0,420.0,5.32,74.48,9.74
Collection_Point10,Unload_Terminal_B,8,15,0,15,0,450.0,4.684,70.26,9.18
Collection_Point10,Unload_Terminal_B,20,7,0,7,0,210.0,4.684,32.79,4.29
Collection_Point10,Unload_Terminal_B,22,15,0,15,0,450.0,4.684,70.26,9.18
Collection_Point10,Unload_Terminal_C,1,10,0,10,0,300.0,7.017,70.17,9.17
